0.517493,1.270000,0.902539,0.556603,0.894162,0.293138,0.087805,,0.882027,0.998240,0.990514,0.985407,0.984260,0.970274,0.987151,1.614338,2.090359,0.107143,5.500000,0.277857,0.385000,-10.920558,0.942857,0.210000,0.390000,0.975714,-94.680426,0.967143,-93.875361,0.416429,-12.613706,0.778571,0.250000,0.440000,0.416429,-12.613706,0.778571,0.250000,0.460000,0.442857,0.700000,0.281317,0.837670,0.699767,0.651275,0.459507,0.118584,0.771014,0.551905,0.733474,0.610817,0.337149,0.917810,0.773046,0.804674,0.624112,0.314919,0.912910,0.757682,0.824398,0.664773,0.321779,0.000000,0.400000,0.600000,0.492857,0.507143,0.141732,0.401575,0.456693,0.566929,0.433071,0.975058,0.906225,0.796795,0.933690,0.843571,0.843571,0.767857,0.377143,0.360000,0.283571,1.872143,3.542857,-62.052662,1
0.517493,0.860000,0.762214,0.230032,0.828307,0.188451,-0.004358,0.862556,0.833398,0.266498,0.863137,0.487573,0.093949,0.925752,0.572884,0.326194,0.021429,1.092857,-0.348571,0.071429,2.302585,0.064286,0.220000,0.330000,-0.538571,-0.186330,-0.735000,0.000000,0.097143,-0.371064,0.042857,0.330000,0.660000,0.097143,-0.248461,0.042857,0.330000,0.660000,0.050000,0.242857,0.033287,0.553359,0.240864,0.641431,0.511022,0.017637,0.532032,0.239384,0.700999,0.600889,0.222101,0.833802,0.602882,0.822028,0.703327,0.188125,0.853825,0.656910,0.848296,0.757146,0.000000,0.000000,0.400000,0.600000,0.492857,0.507143,0.674419,0.000000,0.325581,0.651163,0.348837,0.652448,-0.411203,0.422998,0.693189,0.082143,0.049286,-0.021429,0.089286,0.052143,0.001429,0.027857,0.178571,1.046402,2
0.517493,1.250000,0.844444,0.534530,0.856702,0.294273,0.101339,0.879145,0.932932,0.689592,0.911573,0.607035,0.302173,0.934888,0.860566,0.592585,0.057143,3.485714,-0.542143,0.099286,-0.030459,0.071429,0.400000,0.600000,-0.772143,-2.419119,-0.522857,-2.207275,0.110000,-1.237874,0.271429,0.210000,0.440000,0.104286,-0.616186,0.050000,0.570000,0.850000,0.185714,0.492857,0.109978,0.645378,0.293781,0.627018,0.424096,0.049481,0.623064,0.251626,0.574679,0.326141,0.275416,0.903250,0.690984,0.856410,0.745074,0.254279,0.897325,0.659565,0.832883,0.703611,0.013138,0.000000,0.400000,0.600000,0.492857,0.507143,0.344000,0.328000,0.328000,0.536000,0.464000,0.896005,0.308365,0.638532,0.827486,0.088571,0.065714,0.001429,0.095000,0.060000,-0.006429,0.043571,0.228571,-0.663528,2
0.517493,2.260000,0.888322,0.419443,0.889057,0.353463,0.089068,0.898753,0.938631,0.668335,0.916888,0.689908,0.359398,0.946546,0.860566,0.834513,0.035714,2.671429,-1.171429,0.140714,-3.442019,0.114286,0.430000,0.560000,-1.373571,0.000000,-0.525000,-2.120264,0.113571,-0.916291,0.071429,0.300000,0.600000,0.100000,0.405465,0.064286,0.330000,0.440000,0.364286,0.492857,0.216676,0.641056,0.359356,0.486822,0.278722,0.079646,0.646002,0.363346,0.512210,0.310588,0.338880,0.833656,0.581988,0.754788,0.557198,0.350660,0.854831,0.633978,0.768893,0.578692,0.023896,0.000000,0.400000,0.600000,0.492857,0.507143,0.309735,0.247788,0.442478,0.482301,0.517699,0.926737,0.596280,0.684095,0.864855,0.100714,0.079286,0.012143,0.098571,0.062143,-0.002143,0.034286,0.207143,0.912501,2
0.517493,0.920000,0.736739,-0.047683,0.828207,0.158648,-0.063943,0.866927,0.832307,0.254948,0.862894,0.493018,0.131586,0.924261,0.390562,0.479000,0.042857,1.200000,-0.372857,0.077143,1.757858,0.085714,0.160000,0.330000,-0.676429,0.000000,-0.600000,-0.446287,0.092143,0.182322,0.150000,0.190000,0.470000,0.064286,2.944439,0.021429,0.660000,1.000000,0.192857,0.292857,0.152868,0.347149,0.009541,0.299380,0.001006,0.046002,0.255080,-0.115254,0.212293,-0.123094,0.324421,0.703948,0.247723,0.568219,0.138463,0.332784,0.721007,0.308150,0.628788,0.250777,0.019286,0.000000,0.400000,0.600000,0.492857,0.507143,0.184783,0.141304,0.673913,0.771739,0.228261,0.881280,0.560862,0.599332,0.956988,0.080000,0.045714,-0.002857,0.087857,0.053571,-0.001429,0.030714,0.157143,0.788457,2
0.517493,2.240000,0.853859,0.408914,0.869493,0.321414,0.080397,0.892251,0.886988,0.517947,0.885281,0.601080,0.252170,0.936681,0.762126,0.508319,0.042857,2.700000,-1.207143,0.102143,0.262364,0.071429,0.400000,0.700000,-1.567143,0.000000,-0.658571,-0.010050,0.115714,-1.139434,0.150000,0.280000,0.520000,0.115714,-1.108663,0.150000,0.280000,0.520000,0.278571,0.585714,0.089082,0.594664,0.332044,0.668749,0.513099,0.069326,0.619603,0.377185,0.656998,0.491889,0.224590,0.846644,0.650806,0.863864,0.774538,0.172938,0.821299,0.580415,0.822678,0.706584,0.009261,0.000000,0.400000,0.600000,0.492857,0.507143,0.316964,0.218750,0.464286,0.549107,0.450893,0.919273,0.531595,0.671949,0.865370,0.087143,0.053571,-0.004286,0.095714,0.062143,0.007857,0.023571,0.207143,0.894617,2
0.517493,0.900000,0.789588,0.011786,0.849085,0.260415,0.061698,0.875545,0.866169,0.229938,0.880463,0.445703,0.014795,0.923158,0.530324,0.279983,0.071429,1.464286,-0.341429,0.082857,1.223775,0.071429,0.200000,0.600000,-0.613571,-0.020203,-0.662143,0.000000,0.086429,0.641854,0.057143,0.500000,0.620000,0.070000,2.397895,0.021429,0.330000,0.660000,0.078571,0.292857,0.048955,0.440607,0.136650,0.409630,0.166973,0.032476,0.547452,0.342456,0.510166,0.325297,0.244684,0.760430,0.374426,0.663364,0.409750,0.230813,0.787236,0.432211,0.709669,0.482628,0.000000,0.000000,0.400000,0.600000,0.492857,0.507143,0.577778,0.000000,0.422222,0.644444,0.355556,0.724585,-0.206166,0.469586,0.751270,0.082143,0.057143,0.002857,0.087857,0.056429,0.007857,0.031429,0.171429,0.104360,2
0.517493,0.570000,0.803435,0.320159,0.845330,0.192184,0.017370,0.856383,0.909914,0.517461,0.900108,0.527850,0.158341,0.929023,0.762126,0.739373,0.057143,0.892857,-0.198571,0.000000,6.907755,0.000000,0.000000,0.000000,-0.320000,-3.194183,-0.730000,0.000000,0.104286,-1.609438,0.057143,0.500000,0.750000,0.000000,3.912023,0.000000,0.000000,0.000000,0.150000,0.257143,0.174202,0.744562,0.495562,0.665299,0.439027,0.050352,0.587739,0.224068,0.600295,0.330212,0.318730,0.863086,0.712179,0.890977,0.803879,0.352661,0.858529,0.701928,0.873914,0.770953,0.103825,0.000000,0.400000,0.600000,0.492857,0.507143,0.052632,0.508772,0.438596,0.666667,0.333333,0.950215,0.764985,0.727662,0.964286,0.080714,0.062143,0.007857,0.085714,0.057857,0.001429,0.060000,0.164286,1.177022,2
0.517493,1.530000,0.691172,0.112260,0.799466,0.240008,0.059810,0.866601,0.785302,0.390312,0.830742,0.373604,0.137847,0.890252,0.530324,0.135000,0.021429,3.807143,-0.700000,0.077143,2.151762,0.035714,0.600000,0.800000,-0.625714,0.000000,-0.620714,-0.174353,0.098571,0.182322,0.135714,0.260000,0.470000,0.087143,1.252763,0.057143,0.500000,0.620000,0.042857,0.507143,0.068251,0.490693,0.171500,0.521673,0.331785,0.050182,0.504289,0.192361,0.568447,0.404044,0.225816,0.802385,0.505139,0.784341,0.621709,0.201973,0.820011,0.537813,0.812050,0.680328,0.000000,0.000000,0.400000,0.600000,0.492857,0.507143,0.797386,0.000000,0.202614,0.562092,0.437908,0.564629,-0.616333,0.374752,0.620682,0.088571,0.057857,0.010714,0.092857,0.050714,0.002143,0.015714,0.164286,1.018847,2
0.517493,0.490000,0.794951,0.407813,0.834968,0.197718,0.065257,0.834071,0.851726,0.571562,0.858773,0.415363,0.236387,0.883539,0.613706,0.475699,0.085714,1.114286,-0.125714,0.085714,0.336472,0.221429,0.320000,0.350000,-0.111429,-2.430418,-0.755714,0.000000,0.101429,-1.560648,0.128571,0.380000,0.500000,0.101429,-1.237874,0.128571,0.380000,0.500000,0.128571,0.150000,0.076300,0.443632,0.121491,0.543143,0.346472,0.018568,0.289074,-0.118311,0.432790,0.168397,0.224254,0.674504,0.327455,0.730958,0.551252,0.197768,0.650966,0.288485,0.700630,0.496902,0.022716,0.000000,0.400000,0.600000,0.492857,0.507143,0.000000,0.122449,0.877551,0.714286,0.285714,0.904898,0.764562,0.605243,1.072449,0.082143,0.052143,-0.001429,0.084286,0.051429,-0.004286,0.055714,0.142857,0.727549,2
0.517493,3.450000,0.877891,0.294061,0.885456,0.365816,0.079441,0.901889,0.899548,0.404340,0.895849,0.573586,0.154576,0.936522,0.690667,0.293574,0.085714,4.357143,-2.064286,0.107143,0.262364,0.042857,0.660000,0.660000,-2.099286,0.000000,-0.627857,-0.116534,0.111429,-0.235722,0.107143,0.260000,0.460000,0.111429,-0.248461,0.428571,0.250000,0.310000,0.092857,0.478571,0.058212,0.350568,0.031753,0.310991,0.074286,0.063151,0.386910,0.088760,0.452679,0.287928,0.223173,0.660330,0.202819,0.606684,0.364639,0.190457,0.652861,0.138708,0.622541,0.376291,0.000000,0.000000,0.400000,0.600000,0.492857,0.507143,0.672464,0.023188,0.304348,0.443478,0.556522,0.668743,-0.455855,0.436686,0.692692,0.096429,0.075714,0.004286,0.101429,0.061429,0.006429,0.015000,0.207143,0.019803,2
